,university,country,ror_id,country_code,latitude,longitude,main_field,period,num_pubs,num_pubs_oa,num_pubs_gold_oa,num_pubs_hybrid_oa,num_pubs_bronze_oa,num_pubs_green_oa,prop_pubs_oa,prop_pubs_gold_oa,prop_pubs_hybrid_oa,prop_pubs_bronze_oa,prop_pubs_green_oa,num_pubs_top_1,num_pubs_top_10,prop_pubs_top_1,prop_pubs_top_10,ISO-3,geometry,English Institution Name,Foundation year,Total third party funding (EURO),Total academic personnel (HC),Total students enrolled ISCED 5-7,ETER_year,ranking,English Institution Namethe,location,overall score,teaching score,research score,citations score,industry income score,intl outlook score
103,Durham University,United Kingdom,01v29qb04,GB,54.765004,-1.57831,All sciences,2018-2021,9054.0,8223.0,1671.0,2013.0,861.0,3678.0,0.908217362491716,0.184559310801856,0.22233267064281,0.0950960901259112,0.40622929092114,201.601436507936,1532.38351031206,0.0222665602504899,0.169249338448427,GBR,POINT (54.765004 -1.57831),University of Durham,1832,64846440.20474639,2310.0,20770.0,2021,149.0,Durham University,United Kingdom,57.6,44.8,49.7,71.2,37.3,92.7
270,Pompeu Fabra University,Spain,04n0g0b29,ES,41.379345,2.179053,All sciences,2018-2021,6052.0,4740.0,2064.0,809.0,509.0,1358.0,0.783212161269002,0.341044282881692,0.133674818241903,0.0841044282881692,0.224388631857237,152.843690476187,1113.98946056966,0.0252550711295749,0.184069639882626,ESP,POINT (41.379345 2.179053),Pompeu Fabra University,1990,,1826.0,19774.0,2021,153.0,Pompeu Fabra University,Spain,57.4,36.9,39.9,93.8,50.9,65.8
57,Technische Universität Dresden,Germany,042aqky30,DE,51.029253,13.728857,All sciences,2018-2021,16431.0,10922.0,4853.0,2868.0,1038.0,2163.0,0.66471912847666,0.295356338628203,0.17454811027935,0.0631732700383422,0.131641409530765,320.086000000001,2359.17602243783,0.0194806159089526,0.14358079377018,DEU,POINT (51.029253 13.728857),Technische Universität Dresden,1828,235048760.0,6772.0,27138.0,2021,154.0,TU Dresden,Germany,57.4,47.2,48.6,73.1,96.7,57.6
156,"Trinity College Dublin, The University of Dublin",Ireland,02tyrky19,IE,53.3438,-6.254668,All sciences,2018-2021,11296.0,7989.0,2716.0,1742.0,1083.0,2448.0,0.707241501416431,0.240439093484419,0.15421388101983,0.0958746458923513,0.21671388101983,269.858190476194,1873.81390980328,0.0238897123296914,0.165882959437259,IRL,POINT (53.3438 -6.254668),Trinity College Dublin,1592,149893000.0,,17035.0,2021,156.0,Trinity College Dublin,Ireland,57.3,40.5,44.4,78.3,50.7,94.8
126,University of Nottingham,United Kingdom,01ee9ar58,GB,52.938649,-1.195223,All sciences,2018-2021,22789.0,17632.0,5565.0,3810.0,1589.0,6668.0,0.773706612839528,0.244196761595507,0.167185923033042,0.0697266224933082,0.292597305717671,518.932416666659,3729.08536098805,0.0227711798089718,0.163635322347977,GBR,POINT (52.938649 -1.195223),University of Nottingham,1881,196026058.63192183,3540.0,34620.0,2021,159.0,University of Nottingham,United Kingdom,56.9,42.0,42.4,80.0,38.7,87.8
49,Bielefeld University,Germany,02hpadn98,DE,52.035404,8.496259,All sciences,2018-2021,4400.0,3143.0,1358.0,776.0,262.0,747.0,0.714318181818182,0.308636363636364,0.176363636363636,0.0595454545454546,0.169772727272727,68.8658809523819,514.17138041593,0.0156513365800868,0.116857131912711,DEU,POINT (52.035404 8.496259),Bielefeld University,1969,57210156.0,3377.0,23052.0,2021,158.0,Bielefeld University,Germany,56.9,34.4,42.7,94.8,66.5,48.3
352,University of Sussex,United Kingdom,00ayhx656,GB,50.867144,-0.087968,All sciences,2018-2021,7375.0,6274.0,1729.0,1547.0,671.0,2327.0,0.85071186440678,0.234440677966102,0.209762711864407,0.0909830508474576,0.315525423728814,179.011333333334,1270.22902768345,0.0242727231638419,0.172234444431654,GBR,POINT (50.867144 -0.087968),University of Sussex,1961,55891112.1451838,2145.0,18980.0,2021,161.0,University of Sussex,United Kingdom,56.8,32.7,38.1,92.3,35.1,93.9
112,University of Leeds,United Kingdom,024mrxd33,GB,53.806719,-1.555204,All sciences,2018-2021,18426.0,16443.0,4455.0,3963.0,1672.0,6353.0,0.892380332139368,0.241777922500814,0.215076522305438,0.090741343753392,0.344784543579724,462.51469047619,3177.0102407251,0.0251011988752952,0.172419963134978,GBR,POINT (53.806719 -1.555204),University of Leeds,1904,289811540.25127965,3755.0,35045.0,2021,160.0,University of Leeds,United Kingdom,56.8,43.2,46.2,74.7,38.5,88.5
115,University of Liverpool,United Kingdom,04xs57h96,GB,53.405955,-2.965647,All sciences,2018-2021,19326.0,14361.0,5460.0,4082.0,1638.0,3181.0,0.74309220738901,0.282520956224775,0.211218048225189,0.0847562868674325,0.164596916071613,502.580880952376,3278.15070115816,0.0260054269353398,0.169623859109912,GBR,POINT (53.405955 -2.965647),University of Liverpool,1882,187796649.6044672,3105.0,26415.0,2021,163.0,University of Liverpool,United Kingdom,56.7,35.2,38.1,89.5,37.9,92.6
8,University of Vienna,Austria,03prydq77,AT,48.213185,16.360115,All sciences,2018-2021,13020.0,9997.0,3422.0,3690.0,907.0,1978.0,0.767818740399386,0.262826420890937,0.283410138248848,0.0696620583717358,0.151920122887865,271.754190476192,1948.33293050936,0.0208720576402605,0.14964154612207,AUT,POINT (48.213185 16.360115),University of Vienna,1365,96523666.63,4890.0,74648.858750399,2021,165.0,University of Vienna,Austria,56.5,46.1,56.4,59.1,36.3,94.6
16,Université Catholique de Louvain,Belgium,02495e989,BE,50.669715,4.614923,All sciences,2018-2021,9842.0,6454.0,2591.0,1197.0,937.0,1729.0,0.655761024182077,0.263259500101605,0.121621621621622,0.0952042267831741,0.175675675675676,289.313333333333,1654.44872916665,0.0293957867642077,0.168100866609088,BEL,POINT (50.669715 4.614923),UCLouvain,1425,,,32036.0,2021,164.0,Université Catholique de Louvain,Belgium,56.5,38.1,51.5,73.7,57.9,80.5
163,University of Bologna,Italy,01111rn36,IT,44.49627,11.354125,All sciences,2018-2021,23457.0,15955.0,7001.0,2416.0,2072.0,4466.0,0.680180756277444,0.298461013769877,0.102996973184977,0.0883318412414205,0.19039092808117,426.577833333334,3240.49722560437,0.0181855238663654,0.138146277256443,ITA,POINT (44.49627 11.354125),University of Bologna,1088,,4019.0,89047.0,2021,167.0,University of Bologna,Italy,56.3,50.8,36.6,83.6,44.1,51.6
113,University of Leicester,United Kingdom,04h699437,GB,52.621172,-1.124665,All sciences,2018-2021,9086.0,7513.0,2264.0,1746.0,1143.0,2360.0,0.826876513317191,0.2491745542593,0.192163768434955,0.125797930882677,0.25974025974026,216.516500000001,1461.70449500122,0.0238296830288357,0.160874366608102,GBR,POINT (52.621172 -1.124665),University of Leicester,1921,95893438.80874825,1655.0,15705.0,2021,171.0,University of Leicester,United Kingdom,56.0,30.9,33.6,96.2,37.6,90.7
9,University of Antwerp,Belgium,008x57b05,BE,51.222796,4.410296,All sciences,2018-2021,12267.0,9602.0,3369.0,1583.0,964.0,3686.0,0.782750468737263,0.274639276106627,0.129045406374827,0.078584821064645,0.300480965191163,287.181666666659,1922.97224466884,0.0234109127469356,0.156759781908278,BEL,POINT (51.222796 4.410296),University of Antwerp,2003,83755162.0,1655.0,17470.0,2021,170.0,University of Antwerp,Belgium,55.9,35.3,46.0,80.7,83.0,70.0
106,University of Exeter,United Kingdom,03yghzc09,GB,50.737049,-3.535298,All sciences,2018-2021,13583.0,11662.0,3675.0,3281.0,1282.0,3424.0,0.858573216520651,0.270558786718692,0.241551939924906,0.09438268423765,0.252079805639402,450.537126984128,2679.12356675892,0.0331691914145717,0.197240931072585,GBR,POINT (50.737049 -3.535298),University of Exeter,1855,133947184.737087,3585.0,30640.0,2021,174.0,University of Exeter,United Kingdom,55.9,32.4,38.3,89.9,35.8,91.5
90,University of Aberdeen,United Kingdom,016476m91,GB,57.164719,-2.101483,All sciences,2018-2021,7296.0,6125.0,2008.0,1332.0,578.0,2207.0,0.839501096491228,0.275219298245614,0.182565789473684,0.0792214912280702,0.30249451754386,192.332944444445,1151.80860749072,0.0263614233065303,0.157868504316163,GBR,POINT (57.164719 -2.101483),University of Aberdeen,1495,73686598.41786878,1620.0,15590.0,2021,178.0,University of Aberdeen,United Kingdom,55.7,29.5,34.2,94.4,45.1,95.6
439,Université Paris-Saclay (EPE),France,03xjwb503,FR,48.707975,2.152544,All sciences,2018-2021,38532.0,30395.0,9894.0,6752.0,3552.0,10197.0,0.78882487283297,0.256773590781688,0.17523097685041,0.0921831205232015,0.26463718467767,779.748773809529,5669.50457843832,0.0202363950433284,0.147137563023936,FRA,POINT (48.707975 2.152544),University Paris-Saclay,2020,,1848.0,36308.0,2021,180.0,Paris-Saclay University,France,55.7,37.3,48.7,80.4,34.5,65.1
266,Universitat Autònoma de Barcelona,Spain,052g8jq94,ES,41.502266,2.104228,All sciences,2018-2021,18111.0,12685.0,5381.0,1988.0,1530.0,3786.0,0.700403069957484,0.297112252222406,0.109767544586163,0.0844790458837171,0.209044227265198,365.207448412705,2669.43264048306,0.0201649521513282,0.147392890535203,ESP,POINT (41.502266 2.104228),Autonomous University of Barcelona,1968,,4544.0,36159.0,2021,182.0,Autonomous University of Barcelona,Spain,55.4,34.7,38.3,91.9,42.1,65.6
313,Stockholm University,Sweden,05f0yaq80,SE,59.362731,18.058856,All sciences,2018-2021,13481.0,10944.0,3523.0,4147.0,1294.0,1980.0,0.811809212966397,0.261330761812922,0.307618129218901,0.0959869445886804,0.146873377345894,332.719587301586,2163.62796265279,0.0246806310586445,0.160494619290319,SWE,POINT (59.362731 18.058856),Stockholm University,1904,159214113.24101907,3098.0,53201.9999999999,2021,183.0,Stockholm University,Sweden,55.2,31.6,49.2,82.5,35.7,71.4
205,Eindhoven University of Technology,Netherlands,02c2kyt77,NL,51.44859,5.490768,All sciences,2018-2021,8913.0,7392.0,1649.0,2766.0,329.0,2648.0,0.829350387075059,0.185010658588578,0.310333221137664,0.036912375182318,0.297094132166498,159.622249999999,1353.05975992737,0.0179089251654885,0.151807445296463,NLD,POINT (51.44859 5.490768),Eindhoven University of Technology,1956,113800000.0,2493.0,12788.0,2021,187.0,Eindhoven University of Technology,Netherlands,54.9,46.5,49.7,57.9,99.8,82.3
33,Technical University of Denmark,Denmark,04qtj9h94,DK,55.78558,12.521392,All sciences,2018-2021,15139.0,12688.0,3689.0,1884.0,870.0,6245.0,0.8381002708237,0.243675275777792,0.12444679305106,0.0574674681286743,0.412510733866174,321.012818181822,2354.54918870819,0.0212043608020227,0.15552871317182,DNK,POINT (55.78558 12.521392),Technical University of Denmark,1829,278852090.896867,,13225.0,2021,189.0,Technical University of Denmark,Denmark,54.9,39.8,41.2,72.4,78.4,92.7
321,University of Lausanne,Switzerland,019whta54,CH,46.521126,6.580118,All sciences,2018-2021,14116.0,11063.0,4339.0,2637.0,1547.0,2540.0,0.783720600736753,0.307381694531029,0.186809294417682,0.109591952394446,0.179937659393596,429.796857142863,2589.97940744119,0.0304474962555159,0.183478280493142,CHE,POINT (46.521126 6.580118),University of Lausanne,1890,180768562.15891224,2179.0,14603.0,2021,193.0,University of Lausanne,Switzerland,54.7,33.1,44.1,76.1,71.3,92.6
306,University of Gothenburg,Sweden,01tm6cn81,SE,57.698172,11.971857,All sciences,2018-2021,17784.0,14079.0,5209.0,5163.0,1610.0,2097.0,0.791666666666667,0.292903733693207,0.29031713900135,0.0905308142150247,0.117914979757085,424.94823809524,2962.25964961467,0.0238949751515542,0.166568806208652,SWE,POINT (57.698172 11.971857),University of Gothenburg,1891,219470753.46178487,3818.0,45706.99999999988,2021,192.0,University of Gothenburg,Sweden,54.7,27.7,40.8,94.0,39.4,66.2
370,Cardiff University,United Kingdom,03kk7td41,GB,51.486654,-3.178832,All sciences,2018-2021,14635.0,12942.0,3584.0,3137.0,1258.0,4963.0,0.884318414759139,0.244892381277759,0.214349162965494,0.0859583190980526,0.339118551417834,342.050555555557,2398.86669452299,0.0233720912576397,0.163912995867646,GBR,POINT (51.486654 -3.178832),Cardiff University,1883,192715216.37971148,3395.0,32310.0,2021,191.0,Cardiff University,United Kingdom,54.6,32.4,35.6,89.4,36.7,86.8
377,University of Münster,Germany,00pd74e08,DE,51.96359,7.613183,All sciences,2018-2021,11951.0,7740.0,3097.0,2322.0,976.0,1345.0,0.647644548573341,0.259141494435612,0.194293364572002,0.0816668061250105,0.112542883440716,275.689421568628,1824.1256718561,0.0230683140798785,0.152633727040089,DEU,POINT (51.96359 7.613183),University of Münster,1780,107942340.0,6485.0,39804.0,2021,196.0,University of Münster,Germany,54.5,39.2,43.8,82.5,47.0,49.5
267,University of Barcelona,Spain,021018s57,ES,41.386576,2.163999,All sciences,2018-2021,22460.0,16571.0,6949.0,2657.0,2253.0,4712.0,0.73780053428317,0.309394479073909,0.118299198575245,0.100311665182547,0.209795191451469,546.302196311857,3582.89235184832,0.0243233391056036,0.159523256983451,ESP,POINT (41.386576 2.163999),University of Barcelona,1450,,6466.0,49992.0,2021,198.0,University of Barcelona,Spain,54.4,31.0,40.2,91.5,45.9,58.6
59,Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,00f7hpc57,DE,49.597894,11.00454,All sciences,2018-2021,16087.0,10433.0,4255.0,2918.0,1107.0,2153.0,0.648536085037608,0.264499285137067,0.181388698949462,0.0688133275315472,0.133834773419531,278.030964285715,2278.01515414349,0.0172829591773304,0.141605964700907,DEU,POINT (49.597894 11.00454),University of Erlangen-Nürnberg,1743,174762822.0,7959.0,36167.0,2021,199.0,University of Erlangen-Nuremberg,Germany,54.4,41.6,46.2,72.6,88.4,53.8
351,Queen's University Belfast,United Kingdom,00hswnk62,GB,54.584446,-5.93406,All sciences,2018-2021,10030.0,8696.0,2555.0,1763.0,959.0,3419.0,0.866999002991027,0.254735792622134,0.175772681954138,0.0956131605184447,0.340877367896311,253.685222222221,1656.68595304905,0.025292644289354,0.165173076076675,GBR,POINT (54.584446 -5.93406),Queen's University of Belfast,1845,152006747.3243369,2045.0,23400.0,2021,202.0,Queen’s University Belfast,United Kingdom,54.3,31.5,38.1,84.0,38.4,96.7
357,University of East Anglia,United Kingdom,026k5mg93,GB,52.621948,1.23908,All sciences,2018-2021,7080.0,6450.0,1832.0,1579.0,521.0,2518.0,0.911016949152542,0.258757062146893,0.223022598870056,0.0735875706214689,0.355649717514124,210.62872459893,1294.95301702085,0.0297498198586059,0.18290296850577,GBR,POINT (52.621948 1.23908),University of East Anglia,1963,76596091.20521173,1980.0,18020.0,2021,201.0,University of East Anglia,United Kingdom,54.3,27.8,31.4,97.1,34.5,87.9
409,Karlsruhe Institute of Technology,Germany,04t3en479,DE,49.01192,8.41702,All sciences,2018-2021,15612.0,10082.0,3912.0,2719.0,592.0,2859.0,0.645785293364079,0.250576479631053,0.174160901870356,0.0379195490648219,0.183128362797848,228.409309523809,1921.50639252461,0.0146303682759293,0.123078810692071,DEU,POINT (49.01192 8.41702),Karlsruhe Institute of Technology,2009,163830700.0,4212.0,21389.0,2021,221.0,Karlsruhe Institute of Technology,Germany,54.1,45.4,49.4,60.0,94.6,71.2
373,University of Hohenheim,Germany,00b1c9541,DE,48.710969,9.211942,All sciences,2018-2021,3354.0,2118.0,1065.0,657.0,147.0,249.0,0.631484794275492,0.317531305903399,0.195885509838998,0.0438282647584973,0.0742397137745975,57.8526666666685,429.183236707278,0.0172488570860669,0.127961609036159,DEU,POINT (48.710969 9.211942),University of Hohenheim,1818,35373335.0,1482.0,7807.0,2021,217.0,University of Hohenheim,Germany,53.8,33.8,31.1,96.4,50.8,55.8
407,Medical University of Innsbruck,Austria,03pt86f80,AT,47.26268,11.384969,All sciences,2018-2021,5094.0,3924.0,1735.0,1252.0,561.0,376.0,0.770318021201413,0.340596780526109,0.245779348252846,0.110129564193168,0.0738123282292894,137.605000000024,865.127877242275,0.0270131527287052,0.169832720306689,AUT,POINT (47.26268 11.384969),Medical University of Innsbruck,2004,49364360.31,572.0,2953.68968254,2021,229.0,Medical University of Innsbruck,Austria,53.6,31.0,26.3,92.3,86.9,87.0
60,University of Duisburg-Essen,Germany,04mz5ra38,DE,51.464278,7.005084,All sciences,2018-2021,11129.0,7240.0,3050.0,2085.0,903.0,1202.0,0.650552610297421,0.274058765387726,0.187348369125708,0.0811393656213496,0.108006110162638,242.234666666667,1642.37841989156,0.0217660766166472,0.147576459690139,DEU,POINT (51.464278 7.005084),University of Duisburg-Essen,2003,99596225.0,5931.0,39374.0,2021,212.0,University of Duisburg-Essen,Germany,53.4,31.8,33.6,91.5,70.4,60.4
11,Université Libre de Bruxelles,Belgium,01r9htc13,BE,50.813193,4.382169,All sciences,2018-2021,9436.0,6991.0,2772.0,1077.0,1015.0,2127.0,0.740885968630776,0.293768545994065,0.114137346333192,0.107566765578635,0.225413310724883,249.734214285724,1457.25800277457,0.0264661100345193,0.154435990120239,BEL,POINT (50.813193 4.382169),ULB,1834,,,35015.0,2021,225.0,Université Libre de Bruxelles,Belgium,53.0,32.1,42.6,76.2,42.6,88.8
406,Medical University of Graz,Austria,02n0bts35,AT,47.07868,15.451198,All sciences,2018-2021,5394.0,4114.0,1874.0,1233.0,572.0,435.0,0.762699295513534,0.347423062662217,0.228587319243604,0.10604375231739,0.0806451612903226,142.785000000001,907.56201772297,0.026471078976641,0.168253989195953,AUT,POINT (47.07868 15.451198),Medical University of Graz,2004,69035023.0,842.0,3403.456020834,2021,228.0,Medical University of Graz,Austria,52.9,29.8,27.3,95.1,62.6,76.0
188,Sapienza University of Rome,Italy,02be6w209,IT,41.903763,12.514417,All sciences,2018-2021,28633.0,18995.0,9306.0,2593.0,2293.0,4803.0,0.663395382949743,0.325009604302728,0.0905598435371774,0.0800824223797716,0.167743512730067,422.297365079369,3798.80589288213,0.0147486244919977,0.13267229744987,ITA,POINT (41.903763 12.514417),Sapienza University of Rome,1303,,4153.0,113591.0,2021,238.0,Sapienza University of Rome,Italy,52.7,51.9,41.4,68.5,44.0,41.4
408,Medical University of Vienna,Austria,05n3x4p02,AT,48.219695,16.351571,All sciences,2018-2021,13488.0,10359.0,4208.0,3501.0,1468.0,1182.0,0.768016014234875,0.311981020166074,0.259564056939502,0.108837485172005,0.0876334519572954,378.102500000003,2390.67686181387,0.0280325103795969,0.177244725816568,AUT,POINT (48.219695 16.351571),Medical University of Vienna,2004,119279138.55,2118.0,5359.01548174,2021,230.0,Medical University of Vienna,Austria,52.7,33.4,25.4,92.2,57.8,79.2
30,Aalborg University,Denmark,04m5j1k67,DK,57.014602,9.981788,All sciences,2018-2021,12500.0,8546.0,3170.0,1113.0,993.0,3270.0,0.68368,0.2536,0.08904,0.07944,0.2616,220.018547619048,1759.90669020433,0.0176014838095239,0.140792535216346,DNK,POINT (57.014602 9.981788),Aalborg University,1974,84902379.99193223,,19282.0,2021,203.0,Aalborg University,Denmark,52.4,27.6,38.6,85.6,49.1,74.5
216,University of Bergen,Norway,03zga2b32,NO,60.38788,5.321733,All sciences,2018-2021,11987.0,9472.0,4021.0,2982.0,963.0,1506.0,0.790189371819471,0.335446733961792,0.248769500291983,0.0803370317844331,0.125636105781263,252.339583333337,1835.63617397915,0.0210511039737496,0.15313557804114,NOR,POINT (60.38788 5.321733),University of Bergen,1946,104206274.76705408,2432.0,16529.0,2021,206.0,University of Bergen,Norway,52.3,28.3,29.0,94.4,36.3,78.3
410,Aalto University,Finland,020hwjq30,FI,60.186696,24.827543,All sciences,2018-2021,9287.0,7680.0,2062.0,2081.0,398.0,3139.0,0.826962420587919,0.222030795735975,0.224076666307742,0.0428556046085927,0.337999353935609,168.795674603179,1354.40118891969,0.0181754791216948,0.145838396567212,FIN,POINT (60.186696 24.827543),Aalto University,2010,106561490.0,2734.0022000000035,16100.0,2021,204.0,Aalto University,Finland,52.2,39.8,38.8,70.7,50.0,82.7
